checkpoint,layer_idx,head_idx,OV_PR,QK_PR,OV_entropy,QK_entropy,sigma_OV_max,sigma_QK_max
0,6,5,113.66364288330078,113.79873657226562,4.7897257804870605,4.790221214294434,1.0817798376083374,1.0815507173538208
0,6,6,114.044189453125,113.44676971435547,4.791177749633789,4.7885637283325195,1.0700916051864624,1.088526725769043
0,6,7,113.47150421142578,113.65680694580078,4.788910865783691,4.7894744873046875,1.0843781232833862,1.0750528573989868
0,6,8,113.7063980102539,113.85346221923828,4.789912223815918,4.79050874710083,1.0843452215194702,1.0843124389648438
0,6,9,113.34899139404297,113.39852142333984,4.7881340980529785,4.788666725158691,1.0919904708862305,1.096090316772461
0,6,10,113.73088836669922,113.78864288330078,4.789836883544922,4.790104866027832,1.0741245746612549,1.0844076871871948
0,6,11,113.72471618652344,113.12140655517578,4.789978981018066,4.786997318267822,1.0836310386657715,1.0800120830535889
0,6,12,114.12348937988281,114.03794860839844,4.791754245758057,4.7911696434021,1.075094223022461,1.0715935230255127
0,6,13,113.74848937988281,113.70003509521484,4.790074825286865,4.789778709411621,1.0703743696212769,1.0807280540466309
0,6,14,113.8345718383789,113.86002349853516,4.790408611297607,4.790410041809082,1.0780564546585083,1.075718879699707
0,6,15,113.30995178222656,113.93846893310547,4.78813362121582,4.790912628173828,1.0959912538528442,1.0741342306137085
0,7,0,113.31231689453125,113.86881256103516,4.78810453414917,4.790492057800293,1.0840318202972412,1.0760635137557983
0,7,1,113.46121215820312,113.89484405517578,4.7887492179870605,4.790287494659424,1.097579836845398,1.0569881200790405
0,7,2,113.63111877441406,113.82667541503906,4.789517879486084,4.790261745452881,1.0931984186172485,1.072431206703186
0,7,3,113.64575958251953,113.6801986694336,4.789470672607422,4.789395809173584,1.0760376453399658,1.059612512588501
0,7,4,113.5145034790039,113.75305938720703,4.789016246795654,4.790321350097656,1.0825077295303345,1.0758341550827026
0,7,5,113.85467529296875,113.76207733154297,4.790542125701904,4.7902655601501465,1.0797572135925293,1.0823363065719604
0,7,6,113.9136734008789,113.59153747558594,4.790744781494141,4.789284706115723,1.0731563568115234,1.0886024236679077
0,7,7,113.41543579101562,113.75753784179688,4.788597583770752,4.790220737457275,1.0820069313049316,1.0891159772872925
0,7,8,113.84480285644531,114.05136108398438,4.7903876304626465,4.791529178619385,1.0870290994644165,1.0696548223495483
0,7,9,113.39041900634766,113.56155395507812,4.788316249847412,4.788992404937744,1.091361165046692,1.0867878198623657
0,7,10,113.85184478759766,113.77547454833984,4.790469646453857,4.790273666381836,1.0682724714279175,1.0821958780288696
0,7,11,113.96731567382812,113.79296112060547,4.7910895347595215,4.7901201248168945,1.0821032524108887,1.060863733291626
0,7,12,113.96051788330078,113.95829010009766,4.791017055511475,4.791095733642578,1.0892995595932007,1.0672476291656494
0,7,13,113.5427017211914,113.53810119628906,4.78911018371582,4.78909969329834,1.0964455604553223,1.0996580123901367
0,7,14,113.7291030883789,113.29986572265625,4.78977632522583,4.787934303283691,1.0731260776519775,1.0782796144485474
0,7,15,113.5370101928711,113.45069122314453,4.788849830627441,4.7887372970581055,1.0776782035827637,1.089806079864502
0,8,0,113.7754898071289,113.72846984863281,4.790326118469238,4.790073871612549,1.0682226419448853,1.0923128128051758
0,8,1,113.99884033203125,113.40949249267578,4.791428565979004,4.7884521484375,1.0804595947265625,1.0843747854232788
0,8,2,113.61361694335938,113.61067962646484,4.789403438568115,4.789461612701416,1.089134693145752,1.0979636907577515
0,8,3,113.68716430664062,113.66059875488281,4.789748191833496,4.78983736038208,1.0838240385055542,1.0864194631576538
0,8,4,113.83518981933594,113.55229949951172,4.790234565734863,4.789012908935547,1.0793565511703491,1.0675761699676514
