checkpoint,layer_idx,head_idx,baseline_loss,perturbed_loss,delta,elapsed_sec
1000,6,11,5.707489910125733,5.7311696434021,-0.004148887453021452,7.19133186340332
1000,6,12,5.707489910125733,5.711225109100342,-0.000654438121385443,7.19332480430603
1000,6,13,5.707489910125733,5.710039119720459,-0.0004466428561185911,7.194369554519653
1000,6,14,5.707489910125733,5.7125866508483885,-0.0008929916308066443,7.19199275970459
1000,6,15,5.707489910125733,5.710565223693847,-0.0005388206753828105,7.192725658416748
1000,7,0,5.707489910125733,5.719396686553955,-0.0020861668817141387,7.192763566970825
1000,7,1,5.707489910125733,5.706113548278808,0.0002411501147785905,7.1922643184661865
1000,7,2,5.707489910125733,5.71475664138794,-0.0012731921346570898,7.192294120788574
1000,7,3,5.707489910125733,5.707657699584961,-2.9398117538559423e-05,7.190751552581787
1000,7,4,5.707489910125733,5.70998254776001,-0.00043673097517962734,7.18870735168457
1000,7,5,5.707489910125733,5.709163818359375,-0.0002932827319891756,7.188642978668213
1000,7,6,5.707489910125733,5.7066848182678225,0.00014105883156832392,7.191326141357422
1000,7,7,5.707489910125733,5.715984058380127,-0.0014882458643202747,7.190829753875732
1000,7,8,5.707489910125733,5.70567211151123,0.00031849353097891696,7.191425085067749
1000,7,9,5.707489910125733,5.724631118774414,-0.003003283215318634,7.188815116882324
1000,7,10,5.707489910125733,5.707411556243897,1.3728255865519965e-05,7.191381216049194
1000,7,11,5.707489910125733,5.7109694480896,-0.0006096441725974324,7.190022706985474
1000,7,12,5.707489910125733,5.7207241630554195,-0.002318751874831641,7.191383600234985
1000,7,13,5.707489910125733,5.727455940246582,-0.003498215579045892,7.190830945968628
1000,7,14,5.707489910125733,5.708437404632568,-0.00016600896747176875,7.192677736282349
1000,7,15,5.707489910125733,5.719080066680908,-0.002030692430066812,7.190185308456421
1000,8,0,5.707489910125733,5.712132091522217,-0.0008133490325139841,7.190619468688965
1000,8,1,5.707489910125733,5.7087516021728515,-0.00022105900614564282,7.190026760101318
1000,8,2,5.707489910125733,5.71291410446167,-0.0009503642444140079,7.188656806945801
1000,8,3,5.707489910125733,5.694310321807861,0.0023091741773366473,7.192140817642212
1000,8,4,5.707489910125733,5.719198589324951,-0.0020514585892558008,7.188721179962158
1000,8,5,5.707489910125733,5.713508014678955,-0.0010544222851003838,7.189644813537598
1000,8,6,5.707489910125733,5.713148365020752,-0.0009914086549641004,7.189367294311523
1000,8,7,5.707489910125733,5.708642387390137,-0.00020192366216182639,7.188926935195923
1000,8,8,5.707489910125733,5.712353343963623,-0.000852114311978381,7.189935684204102
1000,8,9,5.707489910125733,5.708706340789795,-0.0002131288330276306,7.189276933670044
1000,8,10,5.707489910125733,5.708962535858154,-0.000258016353179797,7.189534425735474
1000,8,11,5.707489910125733,5.7113879203796385,-0.000682964020136097,7.189955711364746
1000,8,12,5.707489910125733,5.710147171020508,-0.00046557434820181933,7.188138723373413
1000,8,13,5.707489910125733,5.712542514801026,-0.0008852586259204965,7.1906867027282715
1000,8,14,5.707489910125733,5.721342639923096,-0.002427114198272458,7.189211130142212
1000,8,15,5.707489910125733,5.7093387222290035,-0.00032392735377257537,7.192216873168945
1000,9,0,5.707489910125733,5.726729373931885,-0.003370915079853123,7.19363260269165
1000,9,1,5.707489910125733,5.7162822723388675,-0.001540495445736327,7.189096212387085
1000,9,2,5.707489910125733,5.707960205078125,-8.239961170284365e-05,7.189055919647217
1000,9,3,5.707489910125733,5.717185649871826,-0.0016987747501563098,7.189819574356079
1000,9,4,5.707489910125733,5.707153148651123,5.900342881238014e-05,7.192848443984985
1000,9,5,5.707489910125733,5.707744121551514,-4.453996937074902e-05,7.18871808052063
1000,9,6,5.707489910125733,5.7112902069091795,-0.0006658438023174735,7.1878392696380615
1000,9,7,5.707489910125733,5.707265338897705,3.9346758656437625e-05,7.188884735107422
1000,9,8,5.707489910125733,5.7162948417663575,-0.0015426977146299873,7.18897557258606
1000,9,9,5.707489910125733,5.713196334838867,-0.000999813368572083,7.189669370651245
1000,9,10,5.707489910125733,5.7081515502929685,-0.00011592489477061784,7.188079833984375
1000,9,11,5.707489910125733,5.707489929199219,-3.3418343618901257e-09,7.191434860229492
1000,9,12,5.707489910125733,5.707414779663086,1.3163485845755614e-05,7.190173387527466
1000,9,13,5.707489910125733,5.711044902801514,-0.0006228644696285851,7.191884517669678
1000,9,14,5.707489910125733,5.708798179626465,-0.0002292197658397608,7.191696643829346
1000,9,15,5.707489910125733,5.7076996803283695,-3.675349513356601e-05,7.194934844970703
1000,10,0,5.707489910125733,5.708754425048828,-0.00022155359764225132,7.19144868850708
1000,10,1,5.707489910125733,5.716338748931885,-0.0015503906175030144,7.191134929656982
1000,10,2,5.707489910125733,5.724760074615478,-0.003025877357944348,7.191650629043579
1000,10,3,5.707489910125733,5.710366230010987,-0.00050395531670604,7.191655397415161
1000,10,4,5.707489910125733,5.737672653198242,-0.005288269195003154,7.191819190979004
1000,10,5,5.707489910125733,5.7081602096557615,-0.00011744208760484031,7.192115306854248
1000,10,6,5.707489910125733,5.70614933013916,0.00023488083337547434,7.191390037536621
1000,10,7,5.707489910125733,5.740111293792725,-0.005715539436892943,7.19259786605835
1000,10,8,5.707489910125733,5.716088562011719,-0.0015065557751983416,7.189532279968262
1000,10,9,5.707489910125733,5.711885223388672,-0.0007700956694011962,7.188825607299805
1000,10,10,5.707489910125733,5.708479442596436,-0.00017337437057001663,7.190970182418823
1000,10,11,5.707489910125733,5.707588119506836,-1.7207105513900114e-05,7.192683458328247
1000,10,12,5.707489910125733,5.707890434265137,-7.017518133378737e-05,7.189949989318848
1000,10,13,5.707489910125733,5.7021123313903805,0.0009421968010511661,7.189254999160767
1000,10,14,5.707489910125733,5.706557235717773,0.00016341236211469087,7.189160346984863
1000,10,15,5.707489910125733,5.7309691429138185,-0.004113758089424023,7.188318967819214
1000,11,0,5.707489910125733,5.7054801940917965,0.0003521190690798821,7.192204475402832
1000,11,1,5.707489910125733,5.708809070587158,-0.00023112795330303894,7.189817667007446
1000,11,2,5.707489910125733,5.7063243865966795,0.000204209476916557,7.187005519866943
1000,11,3,5.707489910125733,5.715508079528808,-0.001404850385955179,7.187743902206421
1000,11,4,5.707489910125733,5.706645526885986,0.00014794301050772207,7.192257642745972
1000,11,5,5.707489910125733,5.71521562576294,-0.0013536100385391375,7.18879771232605
1000,11,6,5.707489910125733,5.710652618408203,-0.000554132960771347,7.192248106002808
1000,11,7,5.707489910125733,5.704978103637695,0.0004400895187884896,7.189605474472046
1000,11,8,5.707489910125733,5.715850429534912,-0.0014648329722575348,7.190586566925049
1000,11,9,5.707489910125733,5.716571044921875,-0.0015910908191062072,7.189001083374023
1000,11,10,5.707489910125733,5.70431697845459,0.000555924184029469,7.190794229507446
1000,11,11,5.707489910125733,5.709234943389893,-0.0003057444326032171,7.19111442565918
1000,11,12,5.707489910125733,5.710650539398193,-0.0005537687008176532,7.191560983657837
1000,11,13,5.707489910125733,5.718496723175049,-0.0019284857656583173,7.190309762954712
1000,11,14,5.707489910125733,5.716478023529053,-0.0015747926925589713,7.190598011016846
1000,11,15,5.707489910125733,5.712053318023681,-0.0007995472562907907,7.189959764480591
1000,12,0,5.707489910125733,5.7092744255065915,-0.0003126620298868566,7.19070839881897
1000,12,1,5.707489910125733,5.710710296630859,-0.0005642386681075019,7.188929080963135
1000,12,2,5.707489910125733,5.711146945953369,-0.00064074328386432,7.189430475234985
1000,12,3,5.707489910125733,5.712918243408203,-0.0009510894224867222,7.189060688018799
1000,12,4,5.707489910125733,5.706134033203125,0.0002375609845936225,7.191900253295898
1000,12,5,5.707489910125733,5.708882522583008,-0.00024399735771841232,7.189537286758423
1000,12,6,5.707489910125733,5.712456302642822,-0.0008701535342670657,7.1873297691345215
1000,12,7,5.707489910125733,5.724834423065186,-0.0030389038285783096,7.191443204879761
1000,12,8,5.707489910125733,5.710319366455078,-0.0004957444294952488,7.187674283981323
1000,12,9,5.707489910125733,5.708222827911377,-0.00012841333006017685,7.191333055496216
1000,12,10,5.707489910125733,5.701339149475098,0.0010776647436069324,7.191834211349487
1000,12,11,5.707489910125733,5.7182637977600095,-0.0018876752835186924,7.190706491470337
1000,12,12,5.707489910125733,5.708365535736084,-0.00015341693531465688,7.189931869506836
