checkpoint,layer_idx,head_idx,OV_PR,QK_PR,OV_entropy,QK_entropy,sigma_OV_max,sigma_QK_max
1000,6,3,98.06131744384766,96.06546783447266,4.714644908905029,4.733311653137207,0.12489952147006989,1.0056560039520264
1000,6,6,83.26046752929688,89.39897918701172,4.651691913604736,4.697430610656738,0.16146321594715118,1.0457916259765625
1000,6,9,92.515869140625,87.30252838134766,4.694697380065918,4.69370698928833,0.1496478170156479,1.0748742818832397
1000,6,12,82.87950134277344,99.62422180175781,4.654094696044922,4.742108345031738,0.1658761203289032,0.9143679141998291
1000,6,15,67.42082214355469,78.46601867675781,4.522202968597412,4.687738418579102,0.19804009795188904,1.2526662349700928
1000,7,0,74.6821060180664,100.1222915649414,4.6393256187438965,4.749138832092285,0.20571982860565186,0.9412449598312378
1000,7,3,49.27684020996094,95.0618667602539,4.169069290161133,4.7005791664123535,0.4552180767059326,0.8039267659187317
1000,7,6,98.2514877319336,105.38724517822266,4.713623046875,4.7581787109375,0.11909909546375275,0.7542645335197449
1000,7,9,81.61389923095703,39.80537033081055,4.6300883293151855,4.499141216278076,0.16116885840892792,1.83258056640625
1000,7,12,92.6552963256836,75.29579162597656,4.691296100616455,4.6755757331848145,0.14560091495513916,1.2834842205047607
1000,7,15,99.16656494140625,107.6165771484375,4.7172441482543945,4.764965534210205,0.11486142128705978,0.7015005946159363
1000,8,0,90.0274658203125,87.02751159667969,4.67664098739624,4.673799514770508,0.1550750583410263,0.9772353768348694
1000,8,3,92.53759765625,78.36207580566406,4.684785842895508,4.66192626953125,0.13498590886592865,1.1399024724960327
1000,8,6,86.45307922363281,74.9622802734375,4.65544319152832,4.652997970581055,0.15357814729213715,1.2696360349655151
1000,8,9,28.251474380493164,76.12171173095703,4.2594075202941895,4.68239164352417,0.37381699681282043,1.2847095727920532
1000,8,12,72.3708267211914,70.39927673339844,4.595699787139893,4.652325630187988,0.1899913251399994,1.3462764024734497
1000,8,15,48.531333923339844,87.45165252685547,4.443662166595459,4.713998317718506,0.24295569956302643,1.130526065826416
1000,9,0,98.1865234375,109.38265991210938,4.7108001708984375,4.773123741149902,0.11531941592693329,0.6913517117500305
1000,9,3,45.91411590576172,73.78519439697266,4.459029197692871,4.664399147033691,0.27983468770980835,1.2828809022903442
1000,9,6,88.53384399414062,100.25865173339844,4.679125785827637,4.745784759521484,0.1705726832151413,0.9029265642166138
1000,9,9,92.71853637695312,87.63848876953125,4.686314582824707,4.715349197387695,0.14147435128688812,1.1306523084640503
1000,9,12,86.73829650878906,75.2921371459961,4.6452507972717285,4.598816871643066,0.1571243554353714,1.1448622941970825
1000,9,15,44.29026794433594,89.46326446533203,4.427721977233887,4.713655471801758,0.2671302258968353,1.0935274362564087
1000,10,0,73.56026458740234,80.10942840576172,4.590498447418213,4.6489996910095215,0.20388969779014587,1.174322485923767
1000,10,3,66.69882202148438,86.37637329101562,4.561894416809082,4.711056709289551,0.19638817012310028,1.148474097251892
1000,10,6,95.87255096435547,97.44920349121094,4.70296049118042,4.733656883239746,0.13314132392406464,0.9450333714485168
1000,10,9,63.96593475341797,77.53129577636719,4.483273983001709,4.636392593383789,0.21748396754264832,1.2462069988250732
1000,10,12,89.7734603881836,70.07579803466797,4.674800395965576,4.662196636199951,0.15329821407794952,1.361689567565918
1000,10,15,95.00391387939453,104.26570129394531,4.697698593139648,4.754753112792969,0.13734310865402222,0.7696582078933716
1000,11,0,86.36632537841797,103.35659790039062,4.673609256744385,4.751601219177246,0.17926040291786194,0.7995749711990356
1000,11,3,96.25846862792969,104.6453857421875,4.702110767364502,4.758312702178955,0.12388797104358673,0.816096842288971
1000,11,6,97.40132904052734,93.6912612915039,4.707869529724121,4.727873802185059,0.1257864534854889,1.0398988723754883
1000,11,9,85.04069519042969,74.17431640625,4.648402214050293,4.664694786071777,0.15909330546855927,1.3016685247421265
1000,11,12,93.64282989501953,92.54375457763672,4.691334247589111,4.718025207519531,0.14675891399383545,1.0105949640274048
1000,11,15,96.63990020751953,109.41499328613281,4.702353000640869,4.77337121963501,0.11848623305559158,0.6825613379478455
1000,12,0,73.22898864746094,93.52967834472656,4.622183799743652,4.728259086608887,0.21471035480499268,1.0330288410186768
1000,12,3,84.4131088256836,103.65116119384766,4.658493518829346,4.754504203796387,0.17916029691696167,0.841828465461731
1000,12,6,96.8606948852539,107.37799072265625,4.704597473144531,4.765880584716797,0.1251857876777649,0.7288837432861328
1000,12,9,95.97608184814453,105.90737915039062,4.700052261352539,4.761396408081055,0.1330391764640808,0.777016282081604
1000,12,12,83.54252624511719,95.98007202148438,4.659207820892334,4.73695182800293,0.1878913789987564,1.0078997611999512
1000,12,15,86.51876068115234,86.90367889404297,4.653128147125244,4.689993858337402,0.15535394847393036,1.0746153593063354
1000,13,0,63.29511260986328,92.3546142578125,4.541512966156006,4.726311683654785,0.21043989062309265,1.053196907043457
1000,13,3,96.37705993652344,106.80160522460938,4.7009148597717285,4.762825965881348,0.12428572028875351,0.7187201380729675
1000,13,6,95.87291717529297,94.96564483642578,4.699759483337402,4.732036113739014,0.13134755194187164,1.0219357013702393
1000,13,9,96.84540557861328,108.46783447265625,4.703238487243652,4.769930839538574,0.12098753452301025,0.6992096304893494
1000,13,12,95.51323699951172,107.20923614501953,4.696735382080078,4.765662670135498,0.12769629061222076,0.7218063473701477
1000,13,15,76.92914581298828,81.20360565185547,4.6116180419921875,4.675745010375977,0.19279038906097412,1.1721919775009155
1000,14,0,92.05233001708984,97.0665283203125,4.682639122009277,4.738583087921143,0.15125307440757751,0.9804118871688843
1000,14,3,96.35823059082031,107.83418273925781,4.70082426071167,4.767746925354004,0.12565696239471436,0.7396369576454163
1000,14,6,91.57376098632812,96.19501495361328,4.681819915771484,4.73304557800293,0.1571102738380432,0.9925867915153503
1000,14,9,35.62956237792969,82.42404174804688,4.318101406097412,4.692291259765625,0.33576542139053345,1.1833254098892212
1000,14,12,40.767704010009766,89.45040893554688,4.401617050170898,4.712868690490723,0.2945500910282135,1.0859171152114868
1000,14,15,83.8608627319336,86.56383514404297,4.648347854614258,4.703906536102295,0.17910711467266083,1.064528226852417
1000,15,0,92.07304382324219,91.38702392578125,4.678825855255127,4.715743541717529,0.14021514356136322,0.9921846985816956
1000,15,3,82.42829132080078,79.79947662353516,4.629343032836914,4.6711578369140625,0.16859613358974457,1.1927037239074707
1000,15,6,17.612300872802734,84.99446868896484,3.788130521774292,4.69712495803833,0.4392393231391907,1.1313986778259277
1000,15,9,93.11476135253906,90.3892822265625,4.684872150421143,4.715598106384277,0.13873842358589172,1.0612592697143555
1000,15,12,94.74465942382812,105.87549591064453,4.694424629211426,4.762270927429199,0.13904805481433868,0.7515376806259155
1000,15,15,77.41606903076172,98.29373931884766,4.625281810760498,4.741720199584961,0.186673104763031,0.9581678509712219
1000,16,0,74.40348052978516,93.8037338256836,4.607254505157471,4.729490756988525,0.19717557728290558,1.0242059230804443
1000,16,3,62.122379302978516,83.8732681274414,4.489293575286865,4.681110858917236,0.21843817830085754,1.1312896013259888
1000,16,6,83.37238311767578,93.69434356689453,4.647130012512207,4.729662895202637,0.17258213460445404,1.0359883308410645
1000,16,9,94.55955505371094,105.67412567138672,4.691582202911377,4.760812759399414,0.1268506944179535,0.7846099734306335
1000,16,12,93.69750213623047,102.0789794921875,4.6869215965271,4.751798152923584,0.12814493477344513,0.8833547830581665
1000,16,15,71.70377349853516,89.91946411132812,4.597496509552002,4.709927558898926,0.21502423286437988,1.0382487773895264
1000,17,0,86.0936050415039,98.68531799316406,4.651808738708496,4.742136478424072,0.15561196208000183,0.9340909719467163
1000,17,3,93.04766845703125,107.24256134033203,4.6857452392578125,4.766135215759277,0.14140281081199646,0.7359001636505127
1000,17,6,37.59869384765625,91.66875457763672,4.373056888580322,4.722846984863281,0.3191991150379181,1.0620276927947998
1000,17,9,93.30472564697266,108.83543395996094,4.688338756561279,4.771932601928711,0.14440174400806427,0.6937723159790039
1000,17,12,93.38557434082031,98.2409439086914,4.686984539031982,4.740696430206299,0.13805243372917175,0.9629911780357361
1000,17,15,94.62123107910156,90.17799377441406,4.692807197570801,4.717239856719971,0.1350308507680893,1.0829508304595947
1000,18,0,80.07069396972656,88.7844009399414,4.615589141845703,4.708688735961914,0.1669541746377945,1.0869656801223755
1000,18,3,94.33416748046875,101.79718017578125,4.689863204956055,4.750584602355957,0.1273667961359024,0.8856662511825562
1000,18,6,92.23438262939453,106.50545501708984,4.681884288787842,4.764442443847656,0.14146389067173004,0.7572680711746216
1000,18,9,88.59447479248047,85.15519714355469,4.662783622741699,4.704164505004883,0.15339642763137817,1.1665458679199219
1000,18,12,68.3266830444336,99.12847137451172,4.583296298980713,4.744744777679443,0.21284827589988708,0.9494423866271973
1000,18,15,87.21251678466797,85.11426544189453,4.6596269607543945,4.705875873565674,0.15981510281562805,1.167499303817749
1000,19,0,93.89842224121094,107.29447937011719,4.689259052276611,4.767818927764893,0.13410881161689758,0.7738921642303467
1000,19,3,90.32988739013672,107.5920181274414,4.677801132202148,4.768959045410156,0.15485693514347076,0.7780176997184753
1000,19,6,67.29412841796875,91.7081069946289,4.564123630523682,4.725047588348389,0.2211175262928009,1.0612784624099731
1000,19,9,51.13724136352539,100.927978515625,4.476936340332031,4.7499871253967285,0.25315961241722107,0.9102745652198792
1000,19,12,82.78653717041016,94.17308807373047,4.64173698425293,4.7284650802612305,0.1702718287706375,1.0144069194793701
1000,19,15,6.167736530303955,105.7220230102539,3.5108938217163086,4.762511253356934,0.5913928747177124,0.796823263168335
1000,20,0,79.88694763183594,96.37257385253906,4.621368408203125,4.740846157073975,0.16454873979091644,1.006565809249878
1000,20,3,80.55492401123047,94.1453628540039,4.632386684417725,4.734686374664307,0.17567682266235352,1.0425878763198853
