checkpoint,layer_idx,head_idx,baseline_loss,perturbed_loss,delta,elapsed_sec
2000,7,12,3.7679902362823485,3.768073768615723,-2.2168935728650348e-05,7.137743949890137
2000,7,15,3.7679902362823485,3.768517465591431,-0.00013992321530071665,7.13696551322937
2000,8,0,3.7679902362823485,3.7694736766815184,-0.0003936953936041894,7.140088319778442
2000,8,3,3.7679902362823485,3.7694364166259766,-0.0003838068182084648,7.137265682220459
2000,8,6,3.7679902362823485,3.7762653636932373,-0.002196164770069398,7.132986307144165
2000,8,9,3.7679902362823485,3.7751868915557862,-0.0019099453082814313,7.137234926223755
2000,8,12,3.7679902362823485,3.769048824310303,-0.00028094234899047357,7.134390354156494
2000,8,15,3.7679902362823485,3.774776659011841,-0.0018010722703432527,7.1385157108306885
2000,9,0,3.7679902362823485,3.7681555938720703,-4.38848243632798e-05,7.136124134063721
2000,9,3,3.7679902362823485,3.7720819759368895,-0.0010859209812013981,7.135810136795044
2000,9,6,3.7679902362823485,3.7683061218261718,-8.383396028512268e-05,7.136294841766357
2000,9,9,3.7679902362823485,3.7702226066589355,-0.0005924565183559271,7.138695955276489
2000,9,12,3.7679902362823485,3.7720556926727293,-0.0010789455745490333,7.136959552764893
2000,9,15,3.7679902362823485,3.7698956394195555,-0.0005056815484444948,7.139892101287842
2000,10,0,3.7679902362823485,3.772387228012085,-0.0011669328883597769,7.13818359375
2000,10,3,3.7679902362823485,3.7686728954315187,-0.00018117327974919201,7.138090372085571
2000,10,6,3.7679902362823485,3.768014669418335,-6.484394718214935e-06,7.136888265609741
2000,10,9,3.7679902362823485,3.774751148223877,-0.0017943018738283622,7.1395790576934814
2000,10,12,3.7679902362823485,3.76796049118042,7.894155786880533e-06,7.137931823730469
2000,10,15,3.7679902362823485,3.768000297546387,-2.670193765756474e-06,7.133999824523926
2000,11,0,3.7679902362823485,3.767810401916504,4.772686619857023e-05,7.1375086307525635
2000,11,3,3.7679902362823485,3.768134231567383,-3.821540821625494e-05,7.134432077407837
2000,11,6,3.7679902362823485,3.7679386138916016,1.3700245358888315e-05,7.129822015762329
2000,11,9,3.7679902362823485,3.768076248168945,-2.2826992959909898e-05,7.132704734802246
2000,11,12,3.7679902362823485,3.7681067943573,-3.093375185238489e-05,7.1283118724823
2000,11,15,3.7679902362823485,3.7679568672180177,8.855931740350534e-06,7.137557506561279
2000,12,0,3.7679902362823485,3.768881483078003,-0.00023653107884209182,7.1320507526397705
2000,12,3,3.7679902362823485,3.7681227111816407,-3.51579730797921e-05,7.1309473514556885
2000,12,6,3.7679902362823485,3.7679378986358643,1.3890069560240383e-05,7.13125205039978
2000,12,9,3.7679902362823485,3.7679988670349123,-2.2905453630523376e-06,7.133529901504517
2000,12,12,3.7679902362823485,3.768865442276001,-0.0002322739547531452,7.136781930923462
2000,12,15,3.7679902362823485,3.76784779548645,3.7802856951893535e-05,7.131735801696777
2000,13,0,3.7679902362823485,3.770131731033325,-0.0005683387208267996,7.135035037994385
2000,13,3,3.7679902362823485,3.7678527069091796,3.649939743596624e-05,7.133581638336182
2000,13,6,3.7679902362823485,3.768164653778076,-4.6289264247072666e-05,7.138324975967407
2000,13,9,3.7679902362823485,3.768050765991211,-1.606418941313955e-05,7.135063648223877
2000,13,12,3.7679902362823485,3.7677598857879637,6.113351679278082e-05,7.137125730514526
